id,name,position,team,now_cost,expected_points,total_points
541,Reinildo Mandava,DEF,Sunderland,38,2.39,1
805,Lorenzo Lucca,FWD,Nott'm Forest,54,1.09,0
87,Ryan Christie,MID,Bournemouth,49,2.82,2
87,Ryan Christie,MID,Bournemouth,49,2.82,2
765,Leo Shahar,DEF,Newcastle,40,0.0,0
216,Zeki Amdouni,FWD,Burnley,48,0.0,0
216,Zeki Amdouni,FWD,Burnley,48,0.0,0
672,Jorrel Hato,DEF,Chelsea,46,5.34,1
672,Jorrel Hato,DEF,Chelsea,46,5.34,1
193,Bashir Humphreys,DEF,Burnley,39,3.79,0
193,Bashir Humphreys,DEF,Burnley,39,3.79,2
203,Enock Agyei,MID,Burnley,47,0.0,0
203,Enock Agyei,MID,Burnley,47,0.0,0
306,Callum Bates,MID,Everton,43,0.01,0
574,Destiny Udogie,DEF,Spurs,43,2.3,2
529,Simon Moore,GK,Sunderland,39,0.0,0
593,Pape Matar Sarr,MID,Spurs,45,1.64,0
105,Hákon Rafn Valdimarsson,GK,Brentford,38,0.03,0
822,Jaydon Jones,MID,Sunderland,45,0.0,0
72,Marcos Senesi Barón,DEF,Bournemouth,52,8.34,2
72,Marcos Senesi Barón,DEF,Bournemouth,52,8.34,4
817,Adam Armstrong,FWD,Wolves,52,3.08,2
386,Alexis Mac Allister,MID,Liverpool,63,2.79,1
643,André Trindade da Costa Neto,MID,Wolves,52,2.82,4
323,Samuel Amissah,DEF,Fulham,38,0.06,0
326,Adama Traoré Diarra,MID,West Ham,51,0.71,0
166,Yasin Ayari,MID,Brighton,48,5.47,2
166,Yasin Ayari,MID,Brighton,48,5.47,1
422,Mateo Kovačić,MID,Man City,58,0.23,0
422,Mateo Kovačić,MID,Man City,58,0.23,0
310,Thierno Barry,FWD,Everton,57,1.38,1
608,Ollie Scarles,DEF,West Ham,43,0.46,0
410,Rico Lewis,DEF,Man City,46,0.5,0
410,Rico Lewis,DEF,Man City,46,0.5,0
350,Brenden Aaronson,MID,Leeds,54,7.94,5
350,Brenden Aaronson,MID,Leeds,54,7.94,2
561,Eliezer Mayenda Dossou,FWD,Sunderland,52,0.41,0
770,Seth Ridgeon,MID,Fulham,45,0.01,0
10,Myles Lewis-Skelly,DEF,Arsenal,50,0.82,0
633,Hugo Bueno López,DEF,Wolves,43,2.63,0
546,Milan Aleksić,MID,Sunderland,49,0.03,0
637,Toti Gomes,DEF,Wolves,42,2.85,3
267,Ismaïla Sarr,MID,Crystal Palace,63,4.29,1
406,Abdukodir Khusanov,DEF,Man City,54,7.8,4
406,Abdukodir Khusanov,DEF,Man City,54,7.8,11
690,Rio Cardines,MID,Crystal Palace,44,0.05,0
453,Alejandro Garnacho Ferreyra,MID,Chelsea,64,4.12,2
453,Alejandro Garnacho Ferreyra,MID,Chelsea,64,4.12,1
808,Tammy Abraham,FWD,Aston Villa,58,1.5,5
242,Kiernan Dewsbury-Hall,MID,Everton,51,3.92,6
478,Kieran Trippier,DEF,Newcastle,49,1.16,1
673,João Maria Lobo Alves Palhares Costa Palhinha Gonçalves,MID,Spurs,55,1.03,1
477,Tino Livramento,DEF,Newcastle,49,2.89,2
320,Issa Diop,DEF,Fulham,43,0.27,0
38,Ezri Konsa Ngoyo,DEF,Aston Villa,44,3.63,1
265,Caleb Kporha,DEF,Crystal Palace,40,0.0,0
768,Leon Routh,DEF,Aston Villa,40,0.01,0
591,Archie Gray,MID,Spurs,48,2.33,1
552,Noah Sadiki,MID,Sunderland,49,2.56,4
415,Sávio Moreira de Oliveira,MID,Man City,69,2.93,1
415,Sávio Moreira de Oliveira,MID,Man City,69,2.93,1
106,Nathan Collins,DEF,Brentford,49,3.61,6
459,Manuel Ugarte Ribeiro,MID,Man Utd,47,0.7,0
473,Lewis Hall,DEF,Newcastle,54,3.64,1
230,Wesley Fofana,DEF,Chelsea,44,5.56,2
230,Wesley Fofana,DEF,Chelsea,44,5.56,0
270,Will Hughes,MID,Crystal Palace,47,1.7,1
456,Jadon Sancho,MID,Aston Villa,58,1.7,1
697,Amine Adli,MID,Bournemouth,54,5.6,0
697,Amine Adli,MID,Bournemouth,54,5.6,1
575,Micky van de Ven,DEF,Spurs,44,2.88,1
606,Konstantinos Mavropanos,DEF,West Ham,44,4.08,6
424,Oscar Bobb,MID,Fulham,51,1.54,1
124,Jordan Henderson,MID,Brentford,50,0.0,0
329,Harry Wilson,MID,Fulham,60,4.22,3
799,Charlie Stevens,MID,Bournemouth,45,0.02,0
