id,name,position,team,now_cost,expected_points,total_points,minutes
673,João Maria Lobo Alves Palhares Costa Palhinha Gonçalves,MID,Spurs,55,3.35,5,90
674,Aaron Ramsdale,GK,Newcastle,48,0.04,0,0
675,Angus Gunn,GK,Nott'm Forest,40,0.03,0,0
676,Lesley Ugochukwu,MID,Burnley,50,2.06,2,90
677,Evann Guessand,MID,Aston Villa,63,1.95,1,16
678,Arthur Masuaku,DEF,Sunderland,39,0.39,0,0
679,Mads Hermansen,GK,West Ham,44,0.06,0,0
680,Armando Broja,FWD,Burnley,53,1.35,0,0
681,Benjamin Sesko,FWD,Man Utd,73,4.18,4,81
682,David Møller Wolfe,DEF,Wolves,44,0.69,1,5
683,Omar Alderete,DEF,Sunderland,41,0.0,0,0
684,Malick Thiaw,DEF,Newcastle,49,3.93,2,90
685,Bafodé Diakité,DEF,Bournemouth,45,4.1,0,0
686,Rio Ngumoha,MID,Liverpool,45,0.33,1,20
687,Remy Rees-Dottin,MID,Bournemouth,44,0.15,0,0
688,James Wright,GK,Aston Villa,40,0.0,0,0
689,Seung-Soo Park,MID,Newcastle,44,0.07,0,0
690,Rio Cardines,MID,Crystal Palace,44,0.04,0,0
691,Dominic Calvert-Lewin,FWD,Leeds,55,4.61,2,86
692,Giovanni Leoni,DEF,Liverpool,49,0.0,0,0
693,Omari Hutchinson,MID,Nott'm Forest,54,0.78,1,45
694,Nordi Mukiele,DEF,Sunderland,41,2.53,2,90
695,Jackson Tchatchoua,DEF,Wolves,45,1.57,1,14
696,Arnaud Kalimuendo,FWD,Nott'm Forest,60,0.52,1,1
697,Amine Adli,MID,Bournemouth,55,2.22,1,21
698,Noah Okafor,MID,Leeds,55,3.95,4,45
699,Douglas Luiz Soares de Paulo,MID,Nott'm Forest,50,2.16,0,45
700,Max Dowman,MID,Arsenal,44,0.25,0,0
702,Bradley Burrowes,MID,Aston Villa,45,0.08,0,0
703,Sam Proctor,GK,Aston Villa,40,0.0,0,0
705,Elijah Campbell,DEF,Everton,40,0.12,0,0
706,James Justin,DEF,Leeds,40,0.63,0,46
707,Tyler Dibling,MID,Everton,55,0.77,0,0
708,Mateus Gonçalo Espanha Fernandes,MID,West Ham,55,2.83,6,25
709,Ladislav Krejcí,DEF,Wolves,45,4.07,4,90
710,Travis Patterson,DEF,Aston Villa,39,0.01,0,0
711,Andre Harriman-Annous,MID,Arsenal,45,0.02,0,0
712,Yéremy Pino Santos,MID,Crystal Palace,59,2.74,1,58
713,Álex Jiménez Sánchez,DEF,Bournemouth,45,1.98,6,90
714,Nick Woltemade,FWD,Newcastle,74,4.63,2,85
715,John Victor Maciel Furtado,GK,Nott'm Forest,40,0.03,0,0
716,Nicolò Savona,DEF,Nott'm Forest,45,1.69,1,90
717,Xavi Simons,MID,Spurs,69,3.6,3,60
718,Soungoutou Magassa,MID,West Ham,50,0.97,1,11
719,Victor Lindelöf,DEF,Aston Villa,45,0.48,0,0
720,Tolu Arokodare,FWD,Wolves,55,1.24,1,6
721,Veljko Milosavljevic,DEF,Bournemouth,45,0.39,6,90
722,Florentino Ibrain Morris Luís,MID,Burnley,50,3.46,2,90
723,Jaydee Canvot,DEF,Crystal Palace,45,0.25,0,0
724,Lutsharel Geertruida,DEF,Sunderland,45,0.52,2,90
725,Piero Hincapié,DEF,Arsenal,54,0.55,1,8
726,Randal Kolo Muani,FWD,Spurs,69,0.83,2,61
727,Samuel Chukwueze,MID,Fulham,54,0.0,0,0
728,Merlin Röhl,MID,Everton,50,0.76,1,24
730,Brian Brobbey,FWD,Sunderland,55,0.68,4,15
731,Kevin Santos Lopes de Macedo,MID,Fulham,60,1.15,1,45
732,Christantus Uche,FWD,Crystal Palace,55,0.34,1,1
733,Senne Lammens,GK,Man Utd,50,2.97,2,90
734,Dilane Bakwa,MID,Nott'm Forest,60,2.44,0,0
735,Bertrand Traoré,MID,Sunderland,55,1.97,5,64
736,Gianluigi Donnarumma,GK,Man City,57,3.62,2,90
737,Jonah Kusi-Asare,FWD,Fulham,45,0.27,1,1
738,Lukasz Fabianski,GK,West Ham,45,0.0,0,0
739,Divine Mukasa,MID,Man City,45,0.05,0,0
740,Stephen Mfuni,DEF,Man City,40,0.04,0,0
741,Harry Gray,FWD,Leeds,45,0.0,0,0
742,Ryan McAidoo,MID,Man City,45,0.01,0,0
743,Landon Emenalo,MID,Chelsea,45,0.0,0,0
744,Nehemiah Oriola,MID,Brighton,45,0.0,0,0
745,Jun'ai Byfield,DEF,Spurs,40,0.0,0,0
